2025/11/30 18:21:32 [error] 22760#20436: *33434 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=68&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33435 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33436 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=71&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33437 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=70&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33438 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=65&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33439 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=61&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33440 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=64&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33441 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=75&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33442 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=83&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
2025/11/30 18:21:32 [error] 22760#20436: *33443 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/surerank/v1/checks/taxonomy?term_id=73&_locale=user HTTP/1.1", upstream: "fastcgi://php", host: "makeupstore.local", referrer: "http://makeupstore.local/wp-admin/edit-tags.php?taxonomy=product_tag&post_type=product"
